date,n_symbols,L1_H1,n_unb,n_edges,balance_rate
2017-04-02,38,1.259668,40.0,225,0.7872
2017-04-03,38,1.364132,34.0,221,0.8152
2017-04-04,38,1.476637,33.0,218,0.8177
2017-04-05,38,1.438197,33.0,230,0.829
2017-04-06,38,1.368109,31.0,228,0.8377
2017-04-07,38,1.461826,49.0,239,0.7574
2017-04-08,38,1.477352,38.0,243,0.8155
2017-04-09,38,1.466261,39.0,248,0.8152
2017-04-10,38,1.427463,42.0,248,0.8009
2017-04-11,38,1.402729,39.0,239,0.8069
2017-04-12,38,1.527691,29.0,223,0.8441
2017-04-13,38,1.26537,38.0,236,0.809
2017-04-14,38,1.489702,36.0,245,0.8269
2017-04-15,38,1.88758,53.0,233,0.7296
2017-04-16,38,2.087568,50.0,254,0.7696
2017-04-17,38,2.150222,50.0,239,0.7525
2017-04-18,38,2.165449,39.0,229,0.7969
2017-04-19,38,1.719492,28.0,220,0.847
2017-04-20,38,1.858463,23.0,202,0.8614
2017-04-21,38,1.724773,18.0,207,0.8941
2017-04-22,38,1.628389,23.0,212,0.8686
2017-04-23,38,1.634887,23.0,220,0.8743
2017-04-24,38,1.213458,40.0,267,0.8261
2017-04-25,38,1.145507,36.0,268,0.8442
2017-04-26,38,0.95054,32.0,266,0.8609
2017-04-27,38,1.082183,22.0,267,0.9043
2017-04-28,38,0.969693,27.0,265,0.8816
2017-04-29,38,1.0086,24.0,277,0.9
2017-04-30,38,0.857416,32.0,280,0.8683
2017-05-01,38,0.893461,44.0,281,0.8197
2017-05-02,38,0.816151,38.0,270,0.8369
2017-05-03,38,1.019351,19.0,275,0.9202
2017-05-04,38,1.345638,27.0,261,0.8795
2017-05-05,38,1.074125,41.0,267,0.8217
2017-05-06,38,1.065784,45.0,274,0.8101
2017-05-07,38,1.049256,25.0,277,0.8958
2017-05-08,38,1.24382,23.0,259,0.8964
2017-05-09,38,1.338962,41.0,247,0.8048
2017-05-10,38,1.374298,30.0,249,0.8585
2017-05-11,38,1.235375,29.0,246,0.8612
2017-05-12,38,1.479693,33.0,239,0.8366
2017-05-13,38,1.553235,37.0,232,0.8103
2017-05-14,38,1.596047,41.0,241,0.799
2017-05-15,38,1.716537,28.0,235,0.8586
2017-05-16,38,1.646879,19.0,224,0.8984
2017-05-17,38,1.561522,26.0,249,0.8774
2017-05-18,38,1.224343,34.0,230,0.8238
2017-05-19,38,1.231285,18.0,225,0.9043
2017-05-20,38,1.152167,18.0,224,0.9037
2017-05-21,38,1.013354,20.0,235,0.899
2017-05-22,38,1.079612,19.0,238,0.9055
2017-05-23,38,1.310201,22.0,233,0.8878
2017-05-24,38,1.277289,15.0,223,0.9194
2017-05-25,38,1.246917,16.0,213,0.9091
2017-05-26,38,1.150283,9.0,218,0.9503
2017-05-27,38,1.269863,9.0,225,0.9521
2017-05-28,38,1.006965,13.0,237,0.935
2017-05-29,38,0.995928,28.0,228,0.8534
2017-05-30,38,0.968545,35.0,218,0.8066
2017-05-31,38,0.99342,44.0,227,0.7684
2017-06-01,38,0.823857,71.0,222,0.6162
2017-06-02,38,0.858402,12.0,219,0.9341
2017-06-03,38,0.999235,40.0,230,0.7927
2017-06-04,38,0.873675,31.0,242,0.8488
2017-06-05,38,0.981895,29.0,242,0.8585
2017-06-06,38,0.918897,25.0,229,0.8698
2017-06-07,38,0.794356,38.0,242,0.8155
2017-06-08,38,0.907201,23.0,242,0.8878
2017-06-09,38,1.517986,37.0,239,0.8177
2017-06-10,38,1.395514,28.0,248,0.8679
2017-06-11,38,1.219018,30.0,255,0.8624
2017-06-12,38,1.323441,27.0,244,0.8702
2017-06-13,38,1.337848,33.0,236,0.835
2017-06-14,38,1.391511,25.0,240,0.8768
2017-06-15,38,1.084198,25.0,232,0.8718
2017-06-16,38,1.175408,33.0,210,0.8092
2017-06-17,38,1.122565,29.0,217,0.8389
2017-06-18,38,1.127434,37.0,214,0.791
2017-06-19,38,0.853795,31.0,227,0.8368
2017-06-20,38,0.52804,45.0,236,0.7739
2017-06-21,38,0.727323,28.0,220,0.847
2017-06-22,38,0.703304,31.0,223,0.8342
2017-06-23,38,0.595949,39.0,218,0.7857
2017-06-24,38,0.637653,30.0,215,0.8324
2017-06-25,38,0.764704,30.0,211,0.8286
2017-06-26,38,0.750724,38.0,201,0.7697
2017-06-27,38,1.147305,37.0,194,0.7658
2017-06-28,38,1.035729,22.0,227,0.8848
2017-06-29,38,1.374339,23.0,213,0.8701
2017-06-30,38,1.278971,29.0,216,0.8389
2017-07-01,38,1.34644,16.0,224,0.9149
2017-07-02,38,1.267338,25.0,215,0.8603
2017-07-03,38,1.157362,34.0,217,0.8122
2017-07-04,38,1.232348,34.0,211,0.8057
2017-07-05,38,1.513438,40.0,211,0.7701
2017-07-06,38,1.63818,35.0,214,0.8023
2017-07-07,38,1.397651,25.0,215,0.8596
2017-07-08,38,1.529569,29.0,222,0.8432
2017-07-09,38,1.419913,35.0,240,0.8276
2017-07-10,38,1.467503,22.0,222,0.8811
2017-07-11,38,1.451967,26.0,221,0.8587
2017-07-12,38,1.362315,22.0,240,0.8922
2017-07-13,38,1.397925,22.0,240,0.8922
2017-07-14,38,1.517048,26.0,253,0.8796
2017-07-15,38,1.528189,51.0,259,0.7713
2017-07-16,38,1.398295,73.0,278,0.6983
2017-07-17,38,1.549918,50.0,262,0.7788
2017-07-18,38,1.605628,63.0,256,0.7136
2017-07-19,38,1.555124,37.0,255,0.8311
2017-07-20,38,1.330392,28.0,252,0.8698
2017-07-21,38,1.287276,22.0,239,0.8911
2017-07-22,38,1.282242,24.0,244,0.8841
2017-07-23,38,1.17838,24.0,245,0.8846
2017-07-24,38,1.121804,52.0,239,0.7426
2017-07-25,38,1.251866,19.0,227,0.9005
2017-07-26,38,1.296417,20.0,223,0.893
2017-07-27,38,1.387622,22.0,204,0.8683
2017-07-28,38,1.424932,26.0,206,0.8462
2017-07-29,38,1.138329,32.0,210,0.815
2017-07-30,38,1.235074,31.0,216,0.8268
2017-07-31,38,1.261813,37.0,203,0.7771
2017-08-01,38,1.343003,29.0,202,0.8242
2017-08-02,38,1.226599,33.0,183,0.774
2017-08-03,38,1.317426,28.0,184,0.8095
2017-08-04,38,1.491861,22.0,188,0.8543
2017-08-05,38,1.691725,35.0,186,0.7651
2017-08-06,38,2.112723,45.0,199,0.7222
2017-08-07,38,1.998021,33.0,192,0.7871
2017-08-08,38,1.869177,34.0,181,0.7639
2017-08-09,38,1.748418,34.0,186,0.7733
2017-08-10,38,1.50795,42.0,226,0.7789
2017-08-11,38,1.670538,41.0,228,0.7865
2017-08-12,38,1.738638,27.0,228,0.8586
2017-08-13,38,1.64106,34.0,237,0.83
2017-08-14,38,1.400412,29.0,227,0.8474
2017-08-15,38,1.356367,30.0,227,0.8421
2017-08-16,38,1.655951,31.0,217,0.8278
2017-08-17,38,1.539001,42.0,227,0.7801
2017-08-18,38,1.653813,52.0,239,0.7438
2017-08-19,38,1.62851,48.0,246,0.7714
2017-08-20,38,1.32016,46.0,258,0.7919
2017-08-21,38,1.303533,43.0,249,0.7972
2017-08-22,38,1.135294,49.0,248,0.7678
2017-08-23,38,0.867396,51.0,254,0.765
2017-08-24,38,0.573237,29.0,266,0.8739
2017-08-25,38,0.700222,35.0,267,0.8485
2017-08-26,38,0.65276,29.0,272,0.8766
2017-08-27,38,0.79049,19.0,267,0.9174
2017-08-28,38,0.901738,17.0,258,0.9231
2017-08-29,38,0.889457,17.0,257,0.9227
2017-08-30,38,0.976503,20.0,269,0.9138
2017-08-31,38,0.851506,19.0,277,0.9208
2017-09-01,38,0.804434,23.0,274,0.903
2017-09-02,38,0.69304,38.0,295,0.8527
2017-09-03,38,0.76497,28.0,300,0.8935
2017-09-04,38,0.774261,27.0,293,0.8945
2017-09-05,38,0.796354,24.0,285,0.9032
2017-09-06,38,1.08555,12.0,279,0.9504
2017-09-07,38,0.868474,12.0,268,0.9481
2017-09-08,38,1.120459,27.0,265,0.8816
2017-09-09,38,1.152384,41.0,260,0.8161
2017-09-10,38,1.078542,48.0,275,0.7983
2017-09-11,38,1.166711,29.0,305,0.8918
2017-09-12,38,1.122602,17.0,292,0.9333
2017-09-13,38,0.827451,5.0,298,0.9808
2017-09-14,38,1.204058,27.0,306,0.8996
2017-09-15,38,1.211521,53.0,296,0.7954
2017-09-16,38,1.009662,45.0,280,0.8148
2017-09-17,38,0.982897,46.0,290,0.8182
2017-09-18,38,0.964541,38.0,278,0.8423
2017-09-19,38,1.11136,30.0,255,0.8624
2017-09-20,38,1.07375,27.0,261,0.8795
2017-09-21,38,1.047641,35.0,267,0.8478
2017-09-22,38,1.240821,25.0,260,0.8879
2017-09-23,38,1.245783,30.0,263,0.8673
2017-09-24,38,1.208288,35.0,269,0.8491
2017-09-25,38,1.137513,38.0,275,0.8403
2017-09-26,38,1.095493,7.0,263,0.969
2017-09-27,38,1.115702,44.0,271,0.812
2017-09-28,38,0.977407,25.0,266,0.8908
2017-09-29,38,1.121625,31.0,265,0.864
2017-09-30,38,1.040603,27.0,260,0.8789
2017-10-01,38,1.112077,9.0,264,0.9604
2017-10-02,38,1.199768,26.0,251,0.8785
2017-10-03,38,1.248029,34.0,247,0.8381
2017-10-04,38,1.265091,33.0,245,0.8413
2017-10-05,38,1.508898,7.0,218,0.9613
2017-10-06,38,1.330617,13.0,237,0.935
2017-10-07,38,1.192011,13.0,253,0.9398
2017-10-08,38,1.099164,31.0,238,0.8458
2017-10-09,38,0.878199,22.0,240,0.8916
2017-10-10,38,1.028686,22.0,231,0.8866
2017-10-11,38,1.039484,36.0,206,0.787
2017-10-12,38,1.373956,41.0,199,0.7469
2017-10-13,38,1.297502,13.0,201,0.9207
2017-10-14,38,1.461986,26.0,205,0.8452
2017-10-15,38,1.362687,23.0,213,0.8693
2017-10-16,38,1.438843,24.0,194,0.8471
2017-10-17,38,1.534092,21.0,190,0.8627
2017-10-18,38,1.69346,41.0,195,0.7405
2017-10-19,38,1.550681,30.0,205,0.8214
2017-10-20,38,1.592577,44.0,202,0.7333
2017-10-21,38,1.561951,25.0,203,0.8494
2017-10-22,38,1.453328,17.0,212,0.9029
2017-10-23,38,1.338004,37.0,216,0.7933
2017-10-24,38,1.294833,10.0,215,0.9438
2017-10-25,38,1.572073,24.0,218,0.8674
2017-10-26,38,1.998949,32.0,217,0.8222
2017-10-27,38,1.483244,29.0,241,0.8578
2017-10-28,38,1.575096,29.0,243,0.8592
2017-10-29,38,1.615119,30.0,253,0.8611
2017-10-30,38,1.648676,47.0,239,0.7673
2017-10-31,38,1.662417,38.0,235,0.8081
2017-11-01,38,1.499182,47.0,234,0.7614
2017-11-02,38,1.457443,45.0,232,0.7692
2017-11-03,38,1.605791,51.0,237,0.745
2017-11-04,38,1.682225,56.0,244,0.7295
2017-11-05,38,1.693677,58.0,256,0.7352
2017-11-06,38,1.55195,54.0,244,0.7391
2017-11-07,38,1.89187,38.0,238,0.8109
2017-11-08,38,2.029916,43.0,243,0.7913
2017-11-09,38,1.976176,41.0,254,0.8111
2017-11-10,38,1.800625,46.0,265,0.7982
2017-11-11,38,1.679994,48.0,266,0.7904
2017-11-12,38,1.614452,46.0,260,0.7937
2017-11-13,38,1.722829,47.0,257,0.7864
2017-11-14,38,1.57587,41.0,245,0.8029
2017-11-15,38,1.354635,56.0,256,0.7443
2017-11-16,38,1.269057,51.0,249,0.7594
2017-11-17,38,1.491669,32.0,236,0.8392
2017-11-18,38,1.416225,35.0,242,0.8293
2017-11-19,38,1.461239,39.0,255,0.8211
2017-11-20,38,1.398959,51.0,244,0.7536
2017-11-21,38,1.463048,41.0,252,0.8093
2017-11-22,38,1.550338,49.0,250,0.77
2017-11-23,38,1.692859,47.0,250,0.7793
2017-11-24,38,1.32018,27.0,262,0.88
2017-11-25,38,1.201224,44.0,276,0.8159
2017-11-26,38,1.902038,41.0,220,0.776
2017-11-27,38,1.990154,37.0,210,0.7861
2017-11-28,38,2.100776,47.0,190,0.6928
2017-11-29,38,1.547084,12.0,186,0.9195
2017-11-30,38,1.692845,21.0,179,0.8521
2017-12-01,38,1.312985,25.0,179,0.8239
2017-12-02,38,1.35736,34.0,192,0.7806
2017-12-03,38,1.457398,38.0,199,0.7654
2017-12-04,38,1.312881,32.0,187,0.7867
2017-12-05,38,1.330427,38.0,182,0.7379
2017-12-06,38,1.35847,30.0,165,0.7656
2017-12-07,38,1.294818,26.0,174,0.8102
2017-12-08,38,1.06841,30.0,184,0.7959
2017-12-09,39,1.209883,37.0,202,0.7744
2017-12-10,39,1.46798,48.0,211,0.7225
2017-12-11,39,1.334024,47.0,202,0.7134
2017-12-12,39,1.307959,42.0,200,0.7407
2017-12-13,39,1.368148,40.0,198,0.75
2017-12-14,39,1.402468,41.0,212,0.7644
2017-12-15,39,1.597749,40.0,200,0.7531
2017-12-16,39,1.668981,54.0,208,0.6824
2017-12-17,39,1.890275,50.0,211,0.711
2017-12-18,39,1.764719,54.0,206,0.6786
2017-12-19,39,1.528386,61.0,203,0.6303
2017-12-20,39,1.526552,38.0,200,0.7654
2017-12-21,39,1.689571,46.0,193,0.7032
2017-12-22,39,1.639536,46.0,199,0.7143
2017-12-23,39,1.752309,39.0,197,0.7547
2017-12-24,39,1.908859,42.0,202,0.7439
2017-12-25,39,1.921074,42.0,202,0.7439
2017-12-26,39,1.904844,64.0,187,0.5705
2017-12-27,39,1.785326,27.0,190,0.8224
2017-12-28,39,1.609215,53.0,211,0.6936
2017-12-29,39,1.253697,56.0,233,0.7128
2017-12-30,39,1.154427,43.0,230,0.776
2017-12-31,39,1.42887,49.0,253,0.7721
2018-01-01,39,1.526491,48.0,254,0.7778
2018-01-02,39,1.610106,43.0,235,0.7817
2018-01-03,39,1.578542,22.0,234,0.8878
2018-01-04,39,1.508573,53.0,230,0.724
2018-01-05,39,1.772187,53.0,224,0.7151
2018-01-06,39,1.627827,48.0,217,0.7318
2018-01-07,39,1.444699,33.0,228,0.8263
2018-01-08,39,1.340703,30.0,213,0.8286
2018-01-09,39,1.012609,19.0,210,0.8895
2018-01-10,39,1.02557,19.0,195,0.879
2018-01-11,39,1.626465,12.0,193,0.9226
2018-01-12,39,1.387217,33.0,188,0.78
2018-01-13,39,1.780129,48.0,193,0.6903
2018-01-14,39,1.755943,39.0,207,0.7692
2018-01-15,39,1.719643,39.0,200,0.7593
2018-01-16,39,1.516511,23.0,191,0.8497
2018-01-17,39,1.254825,22.0,179,0.844
2018-01-18,39,1.431671,32.0,196,0.7975
2018-01-19,39,1.176317,26.0,201,0.8405
2018-01-20,39,1.416948,37.0,206,0.7798
2018-01-21,39,1.251822,29.0,211,0.8324
2018-01-22,39,1.226167,28.0,202,0.8293
2018-01-23,39,1.281288,25.0,188,0.8333
2018-01-24,39,1.059511,28.0,194,0.8205
2018-01-25,39,1.209223,30.0,193,0.8065
2018-01-26,39,1.303381,34.0,209,0.8012
2018-01-27,39,1.265038,43.0,214,0.7557
2018-01-28,39,1.303823,39.0,209,0.7719
2018-01-29,39,1.025061,30.0,197,0.8113
2018-01-30,39,0.911894,21.0,220,0.8846
2018-01-31,39,1.000811,22.0,214,0.875
2018-02-01,39,1.148918,36.0,209,0.7907
2018-02-02,39,1.106896,25.0,233,0.8718
2018-02-03,39,1.43099,22.0,234,0.8878
2018-02-04,39,1.377881,28.0,247,0.866
2018-02-05,39,0.945191,11.0,305,0.9588
2018-02-06,39,1.40981,19.0,271,0.9185
2018-02-07,39,1.518817,36.0,272,0.8462
2018-02-08,39,1.214259,15.0,265,0.9339
2018-02-09,39,1.336904,35.0,254,0.838
2018-02-10,39,1.519652,28.0,272,0.8803
2018-02-11,39,1.491888,27.0,264,0.8805
2018-02-12,39,1.406232,44.0,252,0.7944
2018-02-13,39,1.328393,45.0,249,0.7867
2018-02-14,39,1.269304,27.0,265,0.8811
2018-02-15,39,1.316384,33.0,286,0.8669
2018-02-16,39,1.29245,15.0,284,0.939
2018-02-17,39,1.259024,17.0,297,0.9344
2018-02-18,39,1.272877,16.0,288,0.936
2018-02-19,39,1.022916,14.0,280,0.9421
2018-02-20,39,1.020163,15.0,284,0.939
2018-02-21,39,1.014486,8.0,276,0.9664
2018-02-22,39,0.806004,8.0,264,0.9648
2018-02-23,39,0.670494,9.0,284,0.9636
